"f_788-1"	"Points:0"	"Points:1"	"Points:2"
-1.9397	-0.38087	-0.041586	0
-1.3245	-0.46003	0.0077019	0
-1.9989	-0.27738	-0.081031	0
-2.0331	-0.28759	0.09236	0
-2.0799	-0.31246	-0.033214	0
-1.6497	-0.42504	0.069367	0
-2.0133	-0.36324	0.041891	0
-1.0852	-0.48191	-0.055113	0
-1.1037	-0.48029	0.056029	0
-2.0793	-0.31145	0.092145	0
-1.9106	-0.25794	0.080796	0
-1.2697	-0.46525	0.093461	0
-1.9162	-0.3855	-0.082015	0
-2.0793	-0.31153	0.08322	0
-2.0253	-0.28495	-0.093581	0
-1.9204	-0.3847	-0.06662	0
-1.9831	-0.37115	-0.084107	0
-1.712	-0.41716	-0.018465	0
-1.9016	-0.25631	-0.064942	0
-2.0716	-0.33943	-0.070499	0
-1.0573	-0.48434	-0.071963	0
-1.782	-0.40753	0.080075	0
-1.9728	-0.2709	-0.032216	0
-1.9339	-0.38205	-0.056669	0
-1.95	-0.37866	0.030692	0
-1.9097	-0.25777	0.0018538	0
-2.0838	-0.31994	0.055728	0
-2.0736	-0.33793	0.081633	0
-1.966	-0.26932	-0.069353	0
-1.9691	-0.27002	-0.059903	0
-1.3774	-0.45484	-0.064297	0
-1.9029	-0.25654	-0.084338	0
-1.9495	-0.26572	-0.09335	0
-1.4389	-0.4486	-0.052963	0
-2.0611	-0.29904	0.056981	0
-1.2579	-0.46636	-0.093233	0
-1.9227	-0.38425	0.065184	0
-1.847	-0.39758	-0.092357	0
-1.9749	-0.27132	0.082823	0
-1.8981	-0.38887	-0.019951	0
-2.0826	-0.31628	0.023773	0
-2.0736	-0.3065	0.053965	0
-2.0208	-0.36089	0.069117	0
-1.7424	-0.41309	-0.0058345	0
-1.3624	-0.45633	0.060842	0
-1.9189	-0.385	0.094116	0
-2.0001	-0.36682	0.025429	0
-0.96313	-0.49233	0.092372	0
-0.96263	-0.49238	-0.092393	0
-2.0679	-0.34168	0.062084	0
-2.0719	-0.30529	0.069922	0
-1.5732	-0.43406	0.077772	0
-1.945	-0.26479	0.0939	0
-1.0552	-0.48452	0.072097	0
-2.0813	-0.3138	0.033599	0
-2.0383	-0.35514	-0.062161	0
-1.9014	-0.25627	0.034346	0
-1.2068	-0.47107	0.080643	0
-2.0757	-0.30825	-0.052566	0
-2.0349	-0.28828	-0.0052625	0
-1.9189	-0.38501	-0.0077228	0
-0.95857	-0.49272	-0.084303	0
-0.95902	-0.49268	0.084275	0
-1.3177	-0.46069	0.070209	0
-1.6792	-0.42138	0.057211	0
-1.7371	-0.4138	0.06079	0
-2.0602	-0.34603	-0.035956	0
-1.4989	-0.4423	-0.0073133	0
-2.081	-0.31357	0.067359	0
-1.5644	-0.43507	-0.093779	0
-1.0549	-0.48454	0.0076377	0
-1.9592	-0.26783	0.027368	0
-1.413	-0.45127	0.0028598	0
-1.4678	-0.44561	0.0088983	0
-2.0831	-0.32751	0.060902	0
-1.953	-0.26648	0.04084	0
-1.463	-0.4461	-0.013321	0
-1.7538	-0.41153	0.046894	0
-1.9832	-0.37116	0.058585	0
-1.6311	-0.42732	-0.058551	0
-2.0545	-0.34868	-0.09263	0
-1.8759	-0.39277	0.032087	0
-1.3015	-0.46224	-0.0804	0
-2.0748	-0.30755	0.046694	0
-1.9729	-0.37364	0.072333	0
-1.0495	-0.485	0.094469	0
-1.0495	-0.485	-0.094469	0
-2.0812	-0.31393	-0.065379	0
-2.0164	-0.28227	-0.075022	0
-2.0821	-0.3291	-0.059453	0
-2.084	-0.32425	-0.066588	0
-2.02	-0.36119	-0.05344	0
-2.0817	-0.32999	-0.042416	0
-1.8653	-0.39457	-0.053793	0
-1.9865	-0.37041	-0.012038	0
-1.8714	-0.39355	-0.042386	0
-1.5307	-0.43883	0.05321	0
-1.6188	-0.42876	-0.02779	0
-2.0105	-0.28054	0.079544	0
-1.26	-0.46615	0.020135	0
-1.8967	-0.2554	-0.005	0
-1.0496	-0.48499	-0.0066815	0
-2.0172	-0.28252	0.0087389	0
-1.4977	-0.44244	0.021833	0
-2.0843	-0.32158	0.081155	0
-2.082	-0.32939	0.045573	0
-1.2045	-0.47128	-0.080296	0
-2.0704	-0.30442	0.094167	0
-2.08	-0.33206	0.0060765	0
-1.0458	-0.48532	0.045471	0
-2.0439	-0.353	0.0814	0
-1.7655	-0.40988	-0.082842	0
-2.0817	-0.33008	-0.0071158	0
-1.7605	-0.41063	-0.023793	0
-1.7015	-0.41854	-0.037356	0
-1.9526	-0.26636	0.0027122	0
-1.4108	-0.45148	-0.024394	0
-1.7155	-0.41671	0.022825	0
-1.9995	-0.27746	-0.014587	0
-2.0477	-0.35153	-0.074137	0
-1.0793	-0.48242	0.03262	0
-1.9606	-0.37642	-0.017511	0
-1.5501	-0.43669	-0.043636	0
-1.9499	-0.37875	0.0041062	0
-1.4503	-0.44741	0.073324	0
-1.7832	-0.40736	0.054352	0
-1.0809	-0.48229	-0.033871	0
-1.6041	-0.4305	-0.071378	0
-1.0432	-0.48555	-0.046188	0
-1.062	-0.48393	-0.019579	0
-1.6245	-0.42809	0.006158	0
-2.0801	-0.31262	0.0048122	0
-1.5948	-0.43159	0.031606	0
-2.0028	-0.36613	-0.025821	0
-1.8107	-0.40328	0.0036649	0
-2.0782	-0.31044	0.018472	0
-2.0675	-0.34184	0.029143	0
-1.6958	-0.41927	-0.06245	0
-2.0273	-0.35891	-0.08481	0
-1.6937	-0.41952	0.030266	0
-2.0636	-0.30036	0.028992	0
-1.0483	-0.48511	-0.080951	0
-1.0486	-0.48508	0.080747	0
-2.0831	-0.3273	0.00048474	0
-1.7033	-0.41829	-0.093071	0
-1.5822	-0.43306	0.017742	0
-2.0793	-0.33286	0.022467	0
-1.8949	-0.25507	-0.025	0
-2.0825	-0.32834	0.027771	0
-2.0118	-0.28094	0.032158	0
-2.0839	-0.32468	-0.094464	0
-1.2323	-0.46872	0.067124	0
-1.6443	-0.42571	-0.051211	0
-2.0387	-0.355	0.094962	0
-2.0657	-0.34298	-0.082297	0
-1.7964	-0.40541	-0.064411	0
-1.9265	-0.38351	-0.015269	0
-2.041	-0.35409	0.069606	0
-1.5396	-0.43788	0.045114	0
-1.6671	-0.42291	0.015743	0
-1.9999	-0.27765	-0.056999	0
-0.83783	-0.14501	0.001247	0
2.3208	0.14615	0.00017692	0
0.68059	-0.034884	0.0011917	0
1.763	0.055366	0.009061	0
-0.09309	-0.09	-0.034875	0
-0.11774	-0.091752	0.036623	0
1.3166	0.014231	-0.03857	0
2.0969	0.096384	-0.03659	0
2.3392	0.18893	0.041317	0
-1.3587	-0.18964	-0.040392	0
-1.3571	-0.18948	0.038492	0
2.3388	0.18916	-0.041722	0
1.2033	0.0049418	0.042963	0
2.1361	0.10259	0.04079	0
-0.7529	-0.1384	-0.050456	0
0.57261	-0.042716	-0.049853	0
-0.74766	-0.13801	0.049775	0
0.571	-0.042826	0.050414	0
2.3121	0.14267	-0.051075	0
1.6944	0.048429	0.055032	0
2.3229	0.1471	0.053619	0
1.77	0.056115	-0.053471	0
-1.5281	-0.2067	-2.5542e-15	0
2.2977	0.2067	2.283e-15	0
1.337	0.015947	0.00402	0
2.0811	0.094042	0.0025674	0
0.11621	-0.075179	0.00016175	0
-0.36736	-0.10966	-0.0072151	0
0.98499	-0.012194	-0.065599	0
2.2673	0.21551	0.065554	0
-1.6065	-0.21532	0.06464	0
-1.6083	-0.21552	-0.064654	0
2.2658	0.2159	-0.064702	0
-0.31483	-0.10587	-0.064931	0
-0.309	-0.10544	0.066433	0
0.15611	-0.072357	-0.066267	0
1.6525	0.044297	-0.021003	0
-1.1263	-0.16864	-0.066548	0
-1.134	-0.1693	0.066211	0
0.14826	-0.072912	0.066165	0
1.9983	0.082579	0.065906	0
2.1969	0.11332	-0.066882	0
0.89911	-0.018716	-0.028921	0
0.96875	-0.013431	0.067935	0
2.3519	0.17139	-0.06714	0
2.3506	0.17661	0.011532	0
-1.2124	-0.17618	0.011846	0
1.4462	0.025321	-0.069376	0
2.2465	0.12376	-0.023058	0
2.3509	0.17577	0.068392	0
-1.0358	-0.16101	-0.027576	0
2.3462	0.16131	-0.026637	0
1.3911	0.020559	0.068177	0
2.2241	0.11887	0.068795	0
1.9185	0.072634	0.035977	0
2.2525	0.21907	0.028841	0
-1.6386	-0.21907	0.028841	0
-1.6318	-0.21824	-0.027965	0
2.2562	0.21826	-0.027951	0
-0.51584	-0.12053	0.024595	0
2.2733	0.13049	0.02851	0
0.8471	-0.022604	0.028306	0
1.9962	0.082279	-0.069591	0
0.44278	-0.052026	0.023781	0
0.29951	-0.062211	-0.028904	0
1.5351	0.033269	0.029822	0
1.9305	0.074061	-0.018102	0
-1.055	-0.16261	0.036603	0
-0.46513	-0.1168	-0.03192	0
2.3447	0.15999	0.029593	0
-1.3054	-0.18464	-0.01421	0
2.3443	0.18475	-0.014254	0
0.71728	-0.032202	-0.074057	0
-0.65365	-0.13084	-0.074384	0
-0.64451	-0.13014	0.072268	0
1.0154	-0.0098483	-0.0030431	0
2.2311	0.12039	0.0053124	0
-1.3844	-0.19211	-0.075292	0
-1.3844	-0.19211	0.075292	0
0.48959	-0.048682	0.074028	0
2.2921	0.13581	-0.074753	0
2.3307	0.19366	-0.075426	0
0.23816	-0.066555	0.044815	0
1.8041	0.059748	0.075438	0
2.3372	0.15426	0.076572	0
-0.79373	-0.14157	0.023856	0
1.9148	0.072231	-0.04153	0
-0.1433	-0.093573	0.012383	0
1.1362	-0.00042046	0.019768	0
1.6672	0.045746	-0.076588	0
-0.75419	-0.13851	-0.021936	0
0.6582	-0.036517	-0.023631	0
2.324	0.19683	0.07779	0
1.5698	0.036448	-0.043065	0
2.2195	0.22642	0.007847	0
-1.6993	-0.22643	0.0078392	0
1.5578	0.035375	-0.0019023	0
2.1433	0.10381	-0.017511	0
2.2092	0.11574	-0.045324	0
0.38305	-0.056284	-0.079244	0
2.1206	0.10014	0.079168	0
2.3303	0.19388	0.018461	0
-1.4054	-0.19416	0.018679	0
1.2315	0.0072255	-0.015078	0
2.2075	0.22893	0.048311	0
-1.7412	-0.23181	0.048597	0
-1.7076	-0.22741	-0.047823	0
2.2145	0.22756	-0.047538	0
-0.076206	-0.088802	-0.081434	0
-0.35976	-0.10911	0.043831	0
1.2282	0.0069762	-0.077994	0
2.0663	0.091852	0.023921	0
2.2627	0.1277	0.048125	0
-0.10592	-0.090912	0.078218	0
-0.097497	-0.090313	-0.014999	0
2.3513	0.17026	0.047099	0
1.1966	0.0043927	0.082957	0
2.3515	0.1712	-0.045809	0
-0.91472	-0.15112	-0.078798	0
-0.93485	-0.15274	0.078464	0
-1.1023	-0.1666	-0.0050244	0
0.16315	-0.071859	-0.044956	0
1.9546	0.076987	0.010785	0
0.42494	-0.053301	-0.0087411	0
1.5991	0.039163	0.079468	0
0.10731	-0.075807	0.020823	0
2.2003	0.23038	0.079841	0
-1.7363	-0.23112	-0.081213	0
-1.7363	-0.23112	0.081213	0
2.1977	0.23087	-0.081045	0
0.98357	-0.012296	0.046127	0
0.86334	-0.021394	-0.048228	0
-0.99633	-0.15774	-0.047482	0
1.4977	0.029893	0.050077	0
1.751	0.054138	0.03568	0
2.3481	0.16348	-0.0044482	0
2.34	0.15615	-0.080189	0
-0.063248	-0.087878	-0.056664	0
-0.087758	-0.089622	0.05498	0
-1.7297	-0.23028	-0.01187	0
2.2005	0.23028	-0.01187	0
0.74776	-0.029968	0.080042	0
-0.587	-0.12582	0.0058028	0
2.1938	0.11271	0.023927	0
1.2336	0.0073837	-0.05552	0
2.2874	0.21	0.04861	0
-1.5679	-0.21099	0.04702	0
-1.544	-0.2084	-0.046208	0
2.2912	0.20873	-0.046131	0
1.8482	0.06454	-0.082969	0
2.2907	0.13532	0.080922	0
2.1165	0.099411	-0.081348	0
1.4449	0.025221	-0.021922	0
2.316	0.14409	-0.019241	0
-0.49436	-0.11894	-0.049828	0
2.3317	0.19336	0.059095	0
2.0961	0.09628	-0.057039	0
-1.4931	-0.20301	-0.018492	0
1.1775	0.0028717	0.060214	0
1.0856	-0.004408	-0.042737	0
2.3085	0.20308	-0.01846	0
1.7781	0.056972	-0.0088843	0
1.8727	0.067295	0.053903	0
2.0336	0.087272	0.049662	0
0.90512	-0.018254	-0.0833	0
2.3403	0.18781	-0.058443	0
-1.3046	-0.18455	-0.057663	0
-1.2981	-0.18395	0.05775	0
2.1365	0.10263	0.063294	0
-0.43358	-0.11449	0.083155	0
-0.4298	-0.11421	-0.082142	0
-0.99669	-0.15777	0.013045	0
-0.97669	-0.15613	0.052486	0
-1.555	-0.20956	-0.081561	0
-1.555	-0.20956	0.081561	0
0.65404	-0.036818	0.018018	0
-1.2099	-0.17598	-0.082945	0
-1.208	-0.1758	0.082866	0
1.3658	0.018377	0.019301	0
2.3433	0.15857	0.012902	0
0.26227	-0.06485	0.082811	0
2.3508	0.17604	0.029044	0
2.2862	0.21039	-0.082179	0
1.76	0.05506	-0.038148	0
0.87855	-0.020262	0.010165	0
0.39559	-0.055388	-0.06182	0
1.9416	0.075426	0.083837	0
2.2258	0.11913	-0.083905	0
-0.5292	-0.12153	0.054647	0
0.13024	-0.074186	-0.084095	0
-1.2317	-0.17789	0.026826	0
-0.56754	-0.12436	-0.012449	0
2.3491	0.1794	-0.084852	0
0.76023	-0.029051	0.061946	0
2.2816	0.21165	0.084832	0
2.274	0.13067	-0.0082288	0
2.3387	0.15548	-0.06209	0
0.37102	-0.057135	0.059692	0
-1.176	-0.17297	-0.039268	0
-0.91196	-0.15091	-0.061773	0
1.5785	0.037263	0.01379	0
2.2647	0.12828	-0.060392	0
0.83112	-0.023798	-0.012488	0
2.2975	0.13759	-0.035854	0
2.3349	0.19145	0.00038847	0
0.63087	-0.038499	0.035363	0
-1.3773	-0.19141	0.00044583	0
-0.27434	-0.10295	-0.045236	0
0.96305	-0.013867	0.083901	0
2.1851	0.23318	0.062953	0
-1.7569	-0.23391	0.063595	0
-1.7568	-0.23391	-0.063595	0
2.1815	0.23383	-0.06333	0
1.5208	0.031969	-0.084026	0
2.3509	0.16938	0.083559	0
-0.2802	-0.10337	-0.025038	0
0.087397	-0.077215	-0.025008	0
2.316	0.1441	0.038764	0
1.9034	0.070895	-0.058129	0
-0.35903	-0.10906	0.011749	0
2.35	0.17776	-0.029011	0
-0.85949	-0.14673	-0.03601	0
1.5984	0.039136	-0.059681	0
2.2087	0.11563	0.084075	0
2.1789	0.23431	0.022609	0
-1.7599	-0.23431	0.022609	0
-0.57796	-0.12515	0.039994	0
-0.83558	-0.14484	0.064949	0
-1.16	-0.17157	0.048161	0
2.2871	0.13433	0.011961	0
0.48887	-0.048727	0.0078864	0
-1.7669	-0.23528	-0.03174	0
2.1735	0.23528	-0.03174	0
0.38556	-0.0561	-0.042238	0
2.3362	0.15382	-0.040604	0
2.2853	0.13384	0.064772	0
1.4184	0.02291	0.084799	0
2.3462	0.16142	0.06286	0
-0.27712	-0.10315	0.026234	0
2.0447	0.088828	-0.012308	0
0.72195	-0.03186	-0.037583	0
-1.4723	-0.20086	-0.059337	0
-1.465	-0.20014	0.059814	0
1.5735	0.036815	0.06392	0
2.2831	0.21111	0.015034	0
-1.5687	-0.21111	0.015034	0
1.8489	0.064639	0.022431	0
0.43556	-0.052538	0.038649	0
2.0088	0.083939	-0.084898	0
1.4293	0.023857	-0.052828	0
1.0707	-0.0055629	0.032509	0
-0.86339	-0.14703	0.037225	0
2.3063	0.20387	0.031576	0
-1.5035	-0.20409	0.031721	0
2.1838	0.11092	-0.030563	0
2.3196	0.1457	0.022306	0
-0.66479	-0.13168	-0.036116	0
-0.92578	-0.15201	-0.015283	0
1.3827	0.019828	0.037445	0
1.8179	0.061235	-0.024198	0
1.909	0.071528	-0.0033905	0
0.29044	-0.062854	0.010065	0
0.73642	-0.030794	-0.059589	0
1.9978	0.082547	-0.030459	0
2.3448	0.18441	0.085782	0
2.1642	0.1074	-0.0036587	0
0.77031	-0.028304	0.046634	0
0.22316	-0.067617	-0.013943	0
2.2167	0.11731	0.036356	0
1.3267	0.015092	0.053367	0
2.3097	0.20265	-0.032961	0
-1.4895	-0.20264	-0.03298	0
-1.1979	-0.17491	-0.024924	0
0.57978	-0.042196	-0.085706	0
-1.6082	-0.21554	-0.011442	0
2.2665	0.21563	-0.011334	0
2.008	0.08385	-0.050766	0
2.1581	0.10628	0.010731	0
2.3122	0.20163	-0.058405	0
1.0392	-0.0080088	-0.01744	0
-0.49893	-0.11929	-0.06673	0
1.1604	0.0015092	0.0054044	0
-0.77097	-0.13981	-0.086893	0
-0.76132	-0.13906	0.085891	0
1.6249	0.041662	0.043699	0
2.3402	0.15652	0.046449	0
2.1688	0.23614	0.035675	0
-1.7732	-0.23614	0.035675	0
1.7804	0.057219	-0.069046	0
1.4268	0.02363	-0.0079563	0
0.055477	-0.079472	0.086855	0
-0.24277	-0.10068	-0.08815	0
2.3156	0.14395	-0.087133	0
0.58984	-0.041466	0.089239	0
1.3586	0.017786	-0.086515	0
-1.1829	-0.17356	-0.052746	0
-0.19779	-0.097462	0.0013701	0
2.2704	0.12974	-0.046259	0
-1.3654	-0.1903	-0.02641	0
2.0499	0.089577	0.083664	0
-0.25176	-0.10133	0.086473	0
2.197	0.11343	0.051308	0
0.041359	-0.080471	0.045343	0
-1.0533	-0.16247	-0.086718	0
-1.0533	-0.16247	0.086718	0
1.7133	0.0503	0.086728	0
2.218	0.11759	-0.013301	0
2.3351	0.19114	-0.026288	0
2.3496	0.17841	-0.0033815	0
-1.212	-0.17616	-0.0033433	0
1.0912	-0.0039577	-0.087171	0
2.3472	0.18184	0.055941	0
0.76646	-0.028585	-0.086725	0
1.6925	0.04824	0.022613	0
-1.4078	-0.19438	-0.086755	0
-1.4078	-0.19438	0.086755	0
0.51826	-0.046623	-0.033449	0
1.1782	0.0029321	-0.029726	0
1.8662	0.066583	0.066929	0
0.56065	-0.043573	-0.06545	0
1.7685	0.05596	-0.087308	0
2.3515	0.17441	-0.017817	0
1.4447	0.025177	0.0091335	0
1.7	0.048992	0.067707	0
-0.43022	-0.11424	-0.016227	0
2.3162	0.14416	0.086655	0
-0.58811	-0.12591	-0.087788	0
-0.55944	-0.12377	0.087156	0
0.26132	-0.064915	0.030241	0
0.82756	-0.024072	-0.066182	0
-1.7786	-0.23689	-0.0018616	0
2.1648	0.23683	-0.0022031	0
-0.73001	-0.13666	-0.062293	0
2.0352	0.087543	0.034707	0
-0.74406	-0.13772	0.010339	0
-0.47872	-0.11779	0.068758	0
1.2427	0.0081531	0.029477	0
1.549	0.034538	-0.032647	0
2.3496	0.16564	-0.087402	0
1.9662	0.078512	0.023511	0
0.5974	-0.04093	0.062977	0
2.3099	0.14177	-0.063175	0
-1.1229	-0.16836	0.023718	0
2.3335	0.15199	-0.00987	0
-1.2602	-0.18045	-0.069277	0
-1.2596	-0.18039	0.069149	0
1.8638	0.066313	0.089663	0
-0.033662	-0.085781	0.068705	0
-0.65901	-0.13123	0.028636	0
-0.031832	-0.085653	-0.066603	0
-1.6471	-0.22005	-0.087072	0
-1.6471	-0.22005	0.087072	0
2.3172	0.19975	-0.08776	0
0.052265	-0.079699	0.0095338	0
2.2539	0.12545	0.019658	0
0.38464	-0.056168	0.089923	0
0.44826	-0.051632	-0.019244	0
0.57414	-0.042601	-0.0098836	0
2.082	0.094206	-0.025432	0
2.1443	0.10392	-0.046934	0
1.2897	0.012007	0.087728	0
-0.21077	-0.098387	0.044662	0
2.2743	0.13075	-0.087813	0
-0.051441	-0.087045	0.022822	0
2.1728	0.1089	-0.087803	0
1.1096	-0.0025193	-0.051692	0
1.0097	-0.010299	0.017673	0
2.3243	0.14762	0.068609	0
-0.73202	-0.13679	-0.0096984	0
-0.96083	-0.15484	0.06822	0
2.0764	0.093315	0.067511	0
2.3092	0.20299	0.067253	0
1.5802	0.037426	-0.014722	0
1.8038	0.059706	0.044914	0
2.1602	0.23766	-0.020711	0
-1.7843	-0.23766	-0.020711	0
0.13749	-0.073674	0.052423	0
2.1273	0.10113	-0.068278	0
1.1856	0.003518	-0.071572	0
0.096672	-0.076559	0.03433	0
2.3466	0.1832	-0.069762	0
0.31611	-0.061037	0.070477	0
2.3486	0.16412	0.020986	0
1.7037	0.049344	-0.0014766	0
2.0369	0.087742	0.012426	0
0.8697	-0.02091	0.056999	0
2.16	0.23764	0.088628	0
-1.7726	-0.23606	-0.088166	0
-1.7726	-0.23606	0.088166	0
2.1603	0.23759	-0.088678	0
2.3307	0.15064	-0.028964	0
2.3053	0.20424	-0.072104	0
-0.95527	-0.1544	0.026172	0
2.3403	0.18801	0.069095	0
0.31823	-0.060884	-0.088596	0
2.2449	0.22091	-0.087691	0
-0.5969	-0.12657	-0.02208	0
-1.4849	-0.20214	-0.071067	0
-1.4868	-0.20234	0.071044	0
1.9162	0.072374	-0.067146	0
2.342	0.15766	-0.051566	0
2.0073	0.083773	0.0025764	0
2.3225	0.19753	-0.0077871	0
-1.4393	-0.19753	-0.0077827	0
2.3395	0.1884	0.027518	0
0.19849	-0.069361	-0.05668	0
1.207	0.0052555	-0.00618	0
2.3478	0.18133	-0.050502	0
-0.67173	-0.13221	0.062876	0
-1.624	-0.21733	0.0014459	0
2.26	0.21733	0.001455	0
0.0059391	-0.082977	-0.089172	0
2.2557	0.21841	0.039515	0
-1.6343	-0.21852	0.039356	0
-1.6475	-0.2201	-0.039851	0
2.2483	0.22011	-0.039833	0
2.1382	0.1029	0.027538	0
2.3139	0.20109	0.087467	0
2.3427	0.15844	0.08821	0
2.2527	0.12519	0.089587	0
1.619	0.041091	-0.08854	0
2.2494	0.2199	0.054602	0
-1.621	-0.21701	0.05413	0
-1.6353	-0.21868	-0.054431	0
2.2495	0.21985	-0.054683	0
2.2494	0.12442	-0.070392	0
-0.0022956	-0.08356	-0.045331	0
1.8898	0.069281	-0.029216	0
1.0677	-0.0058028	-0.072408	0
2.1455	0.10411	0.088967	0
1.3398	0.016198	-0.025217	0
1.1152	-0.0020841	0.051569	0
0.071318	-0.078351	-0.053195	0
1.2761	0.010881	0.067235	0
1.6868	0.04765	-0.046401	0
-1.0544	-0.16256	0.0052467	0
1.8359	0.063195	-0.045585	0
-0.62296	-0.12852	0.017579	0
1.0761	-0.0051454	0.090099	0
1.5712	0.036572	-0.070561	0
2.155	0.23855	0.012116	0
-1.7905	-0.23855	0.012116	0
2.2466	0.1239	-0.036231	0
0.028389	-0.081387	-0.0090116	0
2.1535	0.23885	0.053126	0
-1.7979	-0.23954	0.055553	0
-1.7912	-0.23861	-0.05518	0
2.1529	0.23894	-0.053589	0
1.3162	0.0142	-0.071029	0
-1.2927	-0.18344	0.017226	0
1.4553	0.026113	-0.038074	0
0.87313	-0.020658	-0.0015574	0
-1.6512	-0.22053	-0.075203	0
-1.651	-0.2205	0.075201	0
2.3504	0.17759	0.03957	0
2.2417	0.22163	0.088007	0
0.79268	-0.026653	-0.021528	0
-0.29423	-0.10438	0.054301	0
0.17832	-0.070788	-0.033337	0
-0.22268	-0.099239	-0.011791	0
2.1748	0.10928	0.070029	0
2.2105	0.11608	-0.05619	0
-1.3512	-0.18892	0.028003	0
2.3406	0.18766	-0.088807	0
-1.2365	-0.17832	0.041171	0
-0.24943	-0.10116	-0.072682	0
1.0249	-0.0091236	0.00796	0
1.0976	-0.0034581	0.069166	0
-0.24392	-0.10076	0.076233	0
2.3176	0.19974	-0.048278	0
-1.4534	-0.1989	0.047783	0
-1.4455	-0.19814	-0.048212	0
2.1494	0.23947	0.073378	0
-1.7929	-0.23888	0.07287	0
-1.7928	-0.23888	-0.07287	0
2.1573	0.23819	-0.072324	0
0.26115	-0.064929	-0.074534	0
-0.80004	-0.14205	-0.07254	0
1.9304	0.074056	-0.089614	0
1.2227	0.0065031	-0.045786	0
0.36579	-0.057507	0.04759	0
2.3026	0.13921	0.048966	0
2.2429	0.22139	0.017874	0
-1.6584	-0.22139	0.017872	0
-0.32039	-0.10626	-0.034142	0
2.3468	0.16204	0.0054941	0
1.5468	0.034344	0.09011	0
2.3507	0.16716	0.036511	0
2.3219	0.14638	0.011934	0
0.83261	-0.023692	0.089376	0
2.3444	0.18482	0.017291	0
-0.00027885	-0.083419	-0.00013538	0
2.3499	0.16517	0.073209	0
2.3222	0.19783	0.047674	0
0.93302	-0.016151	-0.039488	0
-1.0425	-0.16155	-0.076058	0
1.6806	0.047052	-0.012113	0
2.3195	0.19892	0.0081113	0
-1.4532	-0.19891	0.0082182	0
