"f_1113-1"	"Points:0"	"Points:1"	"Points:2"
2.0738	-0.5	-0.1	0
2.2648	-0.25	-0.1	0
-0.11931	0.25	-0.1	0
2.0738	0.5	-0.1	0
2.0738	0.5	0.1	0
-0.11931	0.25	0.1	0
2.2648	-0.25	0.1	0
2.0738	-0.5	0.1	0
2.1448	-0.49	-0.1	0
2.2115	-0.48	-0.1	0
2.274	-0.47	-0.1	0
2.3317	-0.46	-0.1	0
2.3845	-0.45	-0.1	0
2.4323	-0.44	-0.1	0
2.4748	-0.43	-0.1	0
2.5118	-0.42	-0.1	0
2.5433	-0.41	-0.1	0
2.5691	-0.4	-0.1	0
2.5892	-0.39	-0.1	0
2.6034	-0.38	-0.1	0
2.6117	-0.37	-0.1	0
2.6142	-0.36	-0.1	0
2.6106	-0.35	-0.1	0
2.6013	-0.34	-0.1	0
2.586	-0.33	-0.1	0
2.5649	-0.32	-0.1	0
2.538	-0.31	-0.1	0
2.5056	-0.3	-0.1	0
2.4677	-0.29	-0.1	0
2.4245	-0.28	-0.1	0
2.3761	-0.27	-0.1	0
2.3227	-0.26	-0.1	0
2.1964	-0.24	-0.1	0
2.1237	-0.23	-0.1	0
2.047	-0.22	-0.1	0
1.9662	-0.21	-0.1	0
1.8819	-0.2	-0.1	0
1.7944	-0.19	-0.1	0
1.704	-0.18	-0.1	0
1.6112	-0.17	-0.1	0
1.5162	-0.16	-0.1	0
1.4195	-0.15	-0.1	0
1.3213	-0.14	-0.1	0
1.2221	-0.13	-0.1	0
1.1224	-0.12	-0.1	0
1.0224	-0.11	-0.1	0
0.92264	-0.1	-0.1	0
0.82345	-0.09	-0.1	0
0.72526	-0.08	-0.1	0
0.62841	-0.07	-0.1	0
0.5333	-0.06	-0.1	0
0.44037	-0.05	-0.1	0
0.34986	-0.04	-0.1	0
0.26226	-0.03	-0.1	0
0.17788	-0.02	-0.1	0
0.097022	-0.01	-0.1	0
0.020046	-6.8806e-13	-0.1	0
-0.052833	0.01	-0.1	0
-0.12117	0.02	-0.1	0
-0.18491	0.03	-0.1	0
-0.24369	0.04	-0.1	0
-0.29722	0.05	-0.1	0
-0.3453	0.06	-0.1	0
-0.3877	0.07	-0.1	0
-0.42447	0.08	-0.1	0
-0.45531	0.09	-0.1	0
-0.48007	0.1	-0.1	0
-0.49869	0.11	-0.1	0
-0.51106	0.12	-0.1	0
-0.51723	0.13	-0.1	0
-0.51711	0.14	-0.1	0
-0.5107	0.15	-0.1	0
-0.49808	0.16	-0.1	0
-0.4792	0.17	-0.1	0
-0.45421	0.18	-0.1	0
-0.42328	0.19	-0.1	0
-0.38635	0.2	-0.1	0
-0.34363	0.21	-0.1	0
-0.29544	0.22	-0.1	0
-0.24143	0.23	-0.1	0
-0.18305	0.24	-0.1	0
-0.050508	0.26	-0.1	0
0.022234	0.27	-0.1	0
0.098694	0.28	-0.1	0
0.17876	0.29	-0.1	0
0.26204	0.3	-0.1	0
0.34821	0.31	-0.1	0
0.43697	0.32	-0.1	0
0.52795	0.33	-0.1	0
0.62083	0.34	-0.1	0
0.71529	0.35	-0.1	0
0.81093	0.36	-0.1	0
0.9074	0.37	-0.1	0
1.0043	0.38	-0.1	0
1.1014	0.39	-0.1	0
1.1982	0.4	-0.1	0
1.2944	0.41	-0.1	0
1.3895	0.42	-0.1	0
1.4834	0.43	-0.1	0
1.5755	0.44	-0.1	0
1.6656	0.45	-0.1	0
1.7532	0.46	-0.1	0
1.8382	0.47	-0.1	0
1.9201	0.48	-0.1	0
1.9987	0.49	-0.1	0
2.0736	0.5	-0.09	0
2.0736	0.5	-0.08	0
2.0738	0.5	-0.07	0
2.0737	0.5	-0.06	0
2.0736	0.5	-0.05	0
2.0738	0.5	-0.04	0
2.0737	0.5	-0.03	0
2.0738	0.5	-0.02	0
2.0736	0.5	-0.01	0
2.0738	0.5	-2.6559e-13	0
2.0736	0.5	0.01	0
2.0737	0.5	0.02	0
2.0737	0.5	0.03	0
2.0738	0.5	0.04	0
2.0737	0.5	0.05	0
2.0738	0.5	0.06	0
2.0737	0.5	0.07	0
2.0737	0.5	0.08	0
2.0736	0.5	0.09	0
1.9987	0.49	0.1	0
1.9201	0.48	0.1	0
1.8382	0.47	0.1	0
1.7532	0.46	0.1	0
1.6656	0.45	0.1	0
1.5755	0.44	0.1	0
1.4834	0.43	0.1	0
1.3895	0.42	0.1	0
1.2944	0.41	0.1	0
1.1982	0.4	0.1	0
1.1014	0.39	0.1	0
1.0043	0.38	0.1	0
0.9074	0.37	0.1	0
0.81093	0.36	0.1	0
0.71529	0.35	0.1	0
0.62083	0.34	0.1	0
0.52795	0.33	0.1	0
0.43697	0.32	0.1	0
0.34821	0.31	0.1	0
0.26204	0.3	0.1	0
0.17876	0.29	0.1	0
0.098694	0.28	0.1	0
0.022234	0.27	0.1	0
-0.050508	0.26	0.1	0
-0.18305	0.24	0.1	0
-0.24143	0.23	0.1	0
-0.29544	0.22	0.1	0
-0.34363	0.21	0.1	0
-0.38635	0.2	0.1	0
-0.42328	0.19	0.1	0
-0.45421	0.18	0.1	0
-0.4792	0.17	0.1	0
-0.49808	0.16	0.1	0
-0.5107	0.15	0.1	0
-0.51711	0.14	0.1	0
-0.51723	0.13	0.1	0
-0.51106	0.12	0.1	0
-0.49869	0.11	0.1	0
-0.48007	0.1	0.1	0
-0.45531	0.09	0.1	0
-0.42447	0.08	0.1	0
-0.3877	0.07	0.1	0
-0.3453	0.06	0.1	0
-0.29722	0.05	0.1	0
-0.24369	0.04	0.1	0
-0.18491	0.03	0.1	0
-0.12117	0.02	0.1	0
-0.052833	0.01	0.1	0
0.020046	6.8806e-13	0.1	0
0.097022	-0.01	0.1	0
0.17788	-0.02	0.1	0
0.26226	-0.03	0.1	0
0.34986	-0.04	0.1	0
0.44037	-0.05	0.1	0
0.5333	-0.06	0.1	0
0.62841	-0.07	0.1	0
0.72526	-0.08	0.1	0
0.82345	-0.09	0.1	0
0.92264	-0.1	0.1	0
1.0224	-0.11	0.1	0
1.1224	-0.12	0.1	0
1.2221	-0.13	0.1	0
1.3213	-0.14	0.1	0
1.4195	-0.15	0.1	0
1.5162	-0.16	0.1	0
1.6112	-0.17	0.1	0
1.704	-0.18	0.1	0
1.7944	-0.19	0.1	0
1.8819	-0.2	0.1	0
1.9662	-0.21	0.1	0
2.047	-0.22	0.1	0
2.1237	-0.23	0.1	0
2.1964	-0.24	0.1	0
2.3227	-0.26	0.1	0
2.3761	-0.27	0.1	0
2.4245	-0.28	0.1	0
2.4677	-0.29	0.1	0
2.5056	-0.3	0.1	0
2.538	-0.31	0.1	0
2.5649	-0.32	0.1	0
2.586	-0.33	0.1	0
2.6013	-0.34	0.1	0
2.6106	-0.35	0.1	0
2.6142	-0.36	0.1	0
2.6117	-0.37	0.1	0
2.6034	-0.38	0.1	0
2.5892	-0.39	0.1	0
2.5691	-0.4	0.1	0
2.5433	-0.41	0.1	0
2.5118	-0.42	0.1	0
2.4748	-0.43	0.1	0
2.4323	-0.44	0.1	0
2.3845	-0.45	0.1	0
2.3317	-0.46	0.1	0
2.274	-0.47	0.1	0
2.2115	-0.48	0.1	0
2.1448	-0.49	0.1	0
2.0736	-0.5	0.09	0
2.0737	-0.5	0.08	0
2.0737	-0.5	0.07	0
2.0738	-0.5	0.06	0
2.0737	-0.5	0.05	0
2.0738	-0.5	0.04	0
2.0737	-0.5	0.03	0
2.0737	-0.5	0.02	0
2.0736	-0.5	0.01	0
2.0738	-0.5	2.6559e-13	0
2.0736	-0.5	-0.01	0
2.0738	-0.5	-0.02	0
2.0737	-0.5	-0.03	0
2.0738	-0.5	-0.04	0
2.0736	-0.5	-0.05	0
2.0737	-0.5	-0.06	0
2.0738	-0.5	-0.07	0
2.0736	-0.5	-0.08	0
2.0736	-0.5	-0.09	0
2.2646	-0.25	0.09	0
2.2644	-0.25	0.08	0
2.2648	-0.25	0.07	0
2.2646	-0.25	0.06	0
2.2649	-0.25	0.05	0
2.2645	-0.25	0.04	0
2.2645	-0.25	0.03	0
2.2646	-0.25	0.02	0
2.2648	-0.25	0.01	0
2.2645	-0.25	2.6559e-13	0
2.2645	-0.25	-0.01	0
2.2647	-0.25	-0.02	0
2.2645	-0.25	-0.03	0
2.2646	-0.25	-0.04	0
2.2647	-0.25	-0.05	0
2.2647	-0.25	-0.06	0
2.2647	-0.25	-0.07	0
2.2645	-0.25	-0.08	0
2.2645	-0.25	-0.09	0
-0.11918	0.25	0.09	0
-0.11895	0.25	0.08	0
-0.11933	0.25	0.07	0
-0.11931	0.25	0.06	0
-0.11932	0.25	0.05	0
-0.11915	0.25	0.04	0
-0.11902	0.25	0.03	0
-0.1191	0.25	0.02	0
-0.11936	0.25	0.01	0
-0.11907	0.25	2.6559e-13	0
-0.11908	0.25	-0.01	0
-0.11943	0.25	-0.02	0
-0.11901	0.25	-0.03	0
-0.11913	0.25	-0.04	0
-0.1193	0.25	-0.05	0
-0.11928	0.25	-0.06	0
-0.11941	0.25	-0.07	0
-0.11898	0.25	-0.08	0
-0.11919	0.25	-0.09	0
2.5971	-0.385	-2.0817e-17	0
2.5689	-0.32175	0.030076	0
2.5862	-0.33021	-0.03499	0
2.4468	-0.43669	0.036694	0
2.4541	-0.43503	-0.035604	0
2.6119	-0.37003	0.049478	0
2.6057	-0.37785	-0.049604	0
2.4868	-0.29492	-0.0076492	0
2.4798	-0.29305	-0.056948	0
2.3405	-0.45837	-0.0012153	0
2.4732	-0.29139	0.058605	0
2.5547	-0.40586	0.062681	0
2.6075	-0.34598	-6.7803e-06	0
2.3055	-0.46462	0.061002	0
2.3092	-0.46401	-0.063219	0
2.5938	-0.33483	0.063638	0
2.5072	-0.42136	0.003541	0
2.5372	-0.41201	-0.063567	0
2.6087	-0.34714	-0.065353	0
2.4449	-0.28458	0.024955	0
2.5604	-0.40363	-0.029576	0
2.5673	-0.4008	0.029124	0
2.2833	-0.46845	0.030124	0
2.2856	-0.46805	-0.030109	0
2.6139	-0.35901	-0.026837	0
2.4594	-0.43377	0.070492	0
2.5608	-0.31839	-0.07132	0
2.4181	-0.27863	-0.031587	0
2.6095	-0.34868	0.027717	0
2.6009	-0.38211	0.072725	0
2.4429	-0.4376	-0.073793	0
2.5639	-0.31963	0.0025951	0
2.5923	-0.38807	-0.073966	0
2.6088	-0.37424	0.023501	0
2.5215	-0.30472	-0.031175	0
2.5442	-0.31213	0.074854	0
2.4021	-0.27528	-0.073361	0
2.6137	-0.35717	0.075386	0
2.3972	-0.27422	0.07514	0
2.3998	-0.27479	0.004924	0
2.4415	-0.43792	-0.014188	0
2.5478	-0.31341	0.049858	0
2.3901	-0.27277	0.045439	0
2.6015	-0.38164	-0.022746	0
2.6137	-0.36486	-0.078753	0
2.4282	-0.44086	0.014626	0
2.2283	-0.47737	0.010852	0
2.4992	-0.29823	-0.078284	0
2.3875	-0.27225	-0.051342	0
2.2231	-0.47818	0.078117	0
2.2225	-0.47827	-0.078241	0
2.2248	-0.47797	-0.011227	0
2.5134	-0.30221	0.019628	0
2.5554	-0.31627	-0.049725	0
2.5877	-0.39092	0.047146	0
2.2223	-0.47834	0.047721	0
2.2194	-0.47875	-0.048669	0
2.5186	-0.41802	0.039271	0
2.5275	-0.41526	0.080487	0
2.6098	-0.34897	-0.045621	0
2.5882	-0.33113	-0.015208	0
2.6141	-0.36352	-0.0053262	0
2.5718	-0.39888	-0.047258	0
2.5594	-0.40408	-0.0074599	0
2.3736	-0.45215	0.07884	0
2.596	-0.33619	0.041007	0
2.5171	-0.41848	-0.046997	0
2.4906	-0.42589	0.025674	0
2.5182	-0.30363	0.037827	0
2.3603	-0.45471	0.04495	0
2.3626	-0.4543	-0.045729	0
2.5951	-0.33543	-0.080225	0
2.371	-0.45263	-0.080643	0
2.4739	-0.29149	0.082065	0
2.5936	-0.33439	0.015223	0
2.3638	-0.2676	-0.014953	0
2.5189	-0.41793	-0.08286	0
2.511	-0.42024	-0.027206	0
2.5854	-0.32966	0.080904	0
2.6113	-0.3505	0.054274	0
2.5451	-0.3124	-0.013656	0
2.456	-0.43458	-0.052184	0
2.5721	-0.39858	0.08125	0
2.5925	-0.33392	-0.051634	0
2.558	-0.40457	0.01083	0
2.6141	-0.35813	0.012641	0
2.3616	-0.45447	-0.017407	0
2.6138	-0.36399	-0.060587	0
2.4725	-0.43058	0.052722	0
2.3625	-0.26733	0.019452	0
2.5638	-0.40228	-0.08281	0
2.3846	-0.44997	0.02797	0
2.359	-0.2667	0.060894	0
2.4038	-0.44609	0.059164	0
2.1855	-0.48397	0.025503	0
2.5913	-0.38875	0.016778	0
2.466	-0.28962	0.0074536	0
2.1854	-0.48398	-0.026816	0
2.3325	-0.45985	0.015275	0
2.4743	-0.29164	-0.040587	0
2.6108	-0.35022	-0.083661	0
2.609	-0.34794	-0.015152	0
2.6138	-0.36384	-0.043002	0
2.6117	-0.36995	0.082644	0
2.1856	-0.48397	0.063235	0
2.1859	-0.48392	-0.063254	0
2.613	-0.36725	0.065106	0
2.4744	-0.29167	-0.02264	0
2.6066	-0.34507	0.085223	0
2.5919	-0.38834	-0.037443	0
2.614	-0.36309	0.034134	0
2.5435	-0.31189	-0.084757	0
2.3959	-0.4477	-0.061303	0
2.3504	-0.26508	-0.037945	0
2.4552	-0.4348	0.085228	0
2.4575	-0.28757	0.044061	0
2.3467	-0.26438	-0.085617	0
2.5105	-0.42034	0.064198	0
2.6036	-0.34213	-0.027903	0
2.5952	-0.38614	0.03024	0
2.4465	-0.28493	-0.085595	0
2.3423	-0.2636	-0.064511	0
2.3005	-0.4655	0.085833	0
2.5865	-0.39139	0.062276	0
2.6051	-0.37824	-0.085196	0
2.6096	-0.37316	0.0087693	0
2.59	-0.38947	-0.059302	0
2.5282	-0.3068	-0.062137	0
2.3838	-0.45011	-0.03121	0
2.4174	-0.44324	0.00040501	0
2.344	-0.2639	0.086102	0
2.3439	-0.26387	0.033787	0
2.5183	-0.41804	-0.010896	0
2.5237	-0.30538	0.0018552	0
2.4515	-0.43562	-0.085527	0
2.5673	-0.32106	0.064793	0
2.5987	-0.38375	0.086496	0
2.5602	-0.31819	-0.028349	0
2.4303	-0.2813	-0.0073808	0
2.6063	-0.377	-0.06502	0
2.5874	-0.3909	-0.012998	0
2.5228	-0.30507	0.062534	0
2.5936	-0.33458	0.029381	0
2.5176	-0.30349	0.086564	0
2.5643	-0.40208	0.046941	0
2.4867	-0.4269	-0.065691	0
2.5898	-0.33227	-0.06941	0
2.5577	-0.31708	0.012824	0
2.457	-0.28741	-0.067331	0
2.1655	-0.48697	-0.00021165	0
2.5936	-0.33454	-0.00067054	0
2.2878	-0.46768	-0.08667	0
2.6049	-0.3786	0.056929	0
2.4277	-0.2807	0.087655	0
2.1658	-0.48693	0.038342	0
2.6093	-0.37374	-0.0334	0
2.5674	-0.40069	-0.07031	0
2.3387	-0.2629	-0.0059158	0
2.4118	-0.27727	0.06431	0
2.2743	-0.46997	-0.0012053	0
2.5082	-0.3008	0.04826	0
2.6118	-0.35222	0.04218	0
2.574	-0.3239	-0.086846	0
2.6092	-0.34821	0.066221	0
2.5661	-0.32048	0.042907	0
2.1695	-0.48636	0.087855	0
2.1678	-0.48661	-0.087979	0
2.1635	-0.48726	-0.039155	0
2.2901	-0.46732	0.043009	0
2.309	-0.46401	-0.051353	0
2.341	-0.26331	-0.026482	0
2.6119	-0.36934	-0.019383	0
2.5145	-0.30262	-0.047567	0
2.5872	-0.39112	-0.087381	0
2.5598	-0.318	0.087562	0
2.613	-0.35468	0.08809	0
2.6077	-0.34616	0.013487	0
2.6052	-0.37821	-0.010688	0
2.4041	-0.446	0.048815	0
2.6102	-0.37288	0.039196	0
2.2873	-0.4678	-0.017818	0
2.3331	-0.26184	0.073833	0
2.581	-0.32744	0.053381	0
2.3337	-0.26197	0.0093266	0
2.4529	-0.43526	0.02519	0
2.4785	-0.42899	0.012902	0
2.2962	-0.46623	-0.072891	0
2.5399	-0.41116	0.030349	0
2.417	-0.27836	-0.065404	0
2.45	-0.43596	-0.024074	0
2.4685	-0.4316	-0.0029044	0
2.4405	-0.2835	-0.049542	0
2.5471	-0.40869	-0.040101	0
2.5342	-0.30874	0.0275	0
2.5584	-0.40447	0.072792	0
2.1456	-0.48987	0.014283	0
2.4192	-0.44286	-0.047017	0
2.4934	-0.42517	0.089939	0
2.5518	-0.40706	0.088391	0
2.5668	-0.32091	-0.058464	0
2.414	-0.27771	0.015962	0
2.2899	-0.46729	0.073172	0
2.3937	-0.27352	0.034696	0
2.5778	-0.39605	0.0017678	0
2.3421	-0.2635	0.049936	0
2.482	-0.29365	0.025084	0
2.5994	-0.3385	0.07306	0
2.4934	-0.4251	0.03475	0
2.6117	-0.35198	-0.0547	0
2.4105	-0.44471	-0.090196	0
2.4344	-0.28218	-0.022791	0
2.6139	-0.35789	0.0015923	0
2.3704	-0.45273	0.010407	0
2.6136	-0.365	-0.089474	0
2.5423	-0.4104	-0.055004	0
2.1289	-0.49227	0.074772	0
2.1294	-0.49221	-0.074799	0
2.4905	-0.29581	0.068276	0
2.5089	-0.30088	-0.016505	0
2.1458	-0.48987	-0.014643	0
2.5865	-0.39164	-0.027955	0
2.5662	-0.32053	-0.038375	0
2.4894	-0.42619	-0.034816	0
2.5309	-0.41417	0.01312	0
2.2485	-0.47415	0.061277	0
2.2495	-0.47401	-0.057351	0
2.5283	-0.41493	0.054067	0
2.5437	-0.40986	-0.015368	0
2.6141	-0.35796	-0.069817	0
2.5421	-0.31141	0.040845	0
2.4128	-0.44425	0.089373	0
2.5106	-0.42031	-0.055083	0
2.1509	-0.48913	0.053249	0
2.1419	-0.49041	-0.054632	0
2.327	-0.26072	-0.054947	0
2.4858	-0.29456	-0.088898	0
2.3709	-0.45264	0.068656	0
2.2357	-0.47625	0.08904	0
2.5371	-0.41206	-0.089965	0
2.5446	-0.40961	-0.074015	0
2.6016	-0.34033	-0.044347	0
2.2461	-0.47457	0.020358	0
2.3986	-0.27448	-0.089879	0
2.5694	-0.32189	-0.0082888	0
2.4363	-0.28259	0.052967	0
2.2335	-0.47659	-0.038697	0
2.5677	-0.4006	-0.058854	0
2.3226	-0.25996	-0.074434	0
2.6144	-0.36009	-0.016999	0
2.5966	-0.33637	0.053225	0
2.5938	-0.33476	-0.024913	0
2.5423	-0.41035	0.0018871	0
2.532	-0.30796	-0.073374	0
2.3953	-0.44786	-0.071041	0
2.4455	-0.28467	0.073135	0
2.3797	-0.45096	-0.0066614	0
2.4903	-0.42599	0.077829	0
2.3978	-0.27435	-0.041288	0
2.4097	-0.44485	-0.021036	0
2.614	-0.35867	0.024139	0
2.5334	-0.41332	-0.031499	0
2.5772	-0.39634	0.038981	0
2.586	-0.39188	0.072415	0
2.5941	-0.33476	0.090345	0
2.6137	-0.35728	0.06284	0
2.2283	-0.47741	0.037751	0
2.4926	-0.42538	-0.090521	0
2.5509	-0.40725	0.02112	0
2.6034	-0.34189	-0.089469	0
2.4833	-0.42785	-0.043241	0
2.606	-0.34439	-0.075832	0
2.3258	-0.46104	0.052544	0
2.304	-0.4649	-0.040908	0
2.4861	-0.42713	-0.015578	0
2.4975	-0.29769	-0.067495	0
2.3384	-0.4588	0.035285	0
2.4024	-0.44642	0.038093	0
2.6135	-0.35612	-0.036696	0
2.6016	-0.3402	-0.0090624	0
2.4246	-0.44167	0.077538	0
2.3495	-0.45675	0.089557	0
2.4709	-0.29072	0.034426	0
2.6048	-0.34315	-0.053581	0
2.4901	-0.29578	0.09208	0
2.5921	-0.3883	-0.048324	0
2.5743	-0.39763	-0.036484	0
2.3537	-0.45595	-0.055571	0
2.5361	-0.30932	-0.041745	0
2.5683	-0.32144	0.073372	0
2.3219	-0.46173	-0.009386	0
2.2337	-0.47655	-0.089145	0
2.5705	-0.39947	-0.018044	0
2.6087	-0.37485	-0.0021699	0
2.6046	-0.34285	0.0365	0
2.607	-0.37679	-0.075525	0
2.6134	-0.3655	0.074408	0
2.5761	-0.32501	-0.049016	0
2.6124	-0.3531	-0.0072963	0
2.5456	-0.31261	-0.0039331	0
2.5651	-0.32004	-0.019385	0
2.3174	-0.25904	0.025904	0
2.6123	-0.36881	-0.051121	0
2.5772	-0.32559	-0.076712	0
2.3117	-0.25803	-0.01524	0
2.604	-0.37955	0.046948	0
2.5773	-0.32559	0.010312	0
2.5776	-0.32567	0.020724	0
2.4471	-0.43665	0.060923	0
2.2476	-0.47432	-0.069499	0
2.2421	-0.47519	0.070664	0
2.3452	-0.45756	-0.090348	0
2.5729	-0.3983	0.019076	0
2.5833	-0.39333	0.090052	0
2.451	-0.43572	0.0075542	0
2.6139	-0.35892	0.048403	0
2.3389	-0.45867	-0.026676	0
2.5143	-0.3025	0.077037	0
2.4798	-0.42873	0.041153	0
2.6012	-0.34014	0.0068156	0
2.2794	-0.4691	0.010156	0
2.4816	-0.42827	-0.07914	0
2.6028	-0.34139	0.022531	0
2.4905	-0.29587	-0.031257	0
2.3863	-0.27202	0.091443	0
2.4376	-0.28288	0.0011135	0
2.467	-0.28978	0.015754	0
2.4466	-0.43681	-0.063674	0
2.5748	-0.39744	0.05626	0
2.5234	-0.30527	-0.091675	0
2.3919	-0.27314	-0.023782	0
2.3126	-0.25821	-0.044898	0
2.3143	-0.25849	0.065048	0
2.6077	-0.37587	0.090819	0
2.3423	-0.45806	-0.07155	0
2.3384	-0.45878	0.024765	0
2.553	-0.40655	0.038735	0
2.3899	-0.27274	-0.0049927	0
2.2332	-0.47662	-0.021374	0
2.6051	-0.37857	0.014561	0
2.4176	-0.44317	0.068263	0
2.6121	-0.36914	-0.067847	0
2.6129	-0.36791	0.016363	0
2.614	-0.3639	0.091179	0
2.3855	-0.44981	0.017538	0
2.5374	-0.30976	-0.023856	0
2.4588	-0.28778	-0.01362	0
2.4157	-0.44357	-0.080101	0
2.4283	-0.44087	0.029928	0
2.5005	-0.2986	0.0093555	0
2.5332	-0.30839	0.010719	0
2.5183	-0.30371	-0.0071365	0
2.6134	-0.35589	-0.091749	0
2.5985	-0.33793	-0.061675	0
2.5908	-0.33286	-0.091471	0
2.6054	-0.34387	0.045533	0
2.587	-0.39123	0.024861	0
2.3144	-0.25853	0.041481	0
2.5291	-0.41482	0.071225	0
2.6135	-0.36541	-0.034231	0
2.6087	-0.34744	0.076075	0
2.5273	-0.41529	0.092142	0
2.5778	-0.3258	0.09125	0
2.4038	-0.27561	0.025763	0
2.558	-0.40452	-0.091593	0
2.5725	-0.39839	0.065835	0
2.614	-0.36378	0.056343	0
2.5087	-0.42089	0.048634	0
2.6135	-0.35707	-0.047249	0
2.3696	-0.45289	0.053476	0
2.5845	-0.32926	0.069958	0
2.5826	-0.3282	0.036213	0
2.1328	-0.49172	-0.024017	0
2.6108	-0.35032	-0.025502	0
2.1287	-0.49228	0.045412	0
2.6104	-0.37217	-0.042363	0
2.1364	-0.49119	0.030601	0
2.5122	-0.41992	-0.071723	0
2.408	-0.44525	-0.038563	0
2.4644	-0.28919	-0.078071	0
2.5064	-0.30024	-0.039368	0
2.5807	-0.39451	-0.078871	0
2.5782	-0.39581	0.010607	0
2.1287	-0.49227	0.0062087	0
2.3095	-0.25767	0.016937	0
2.3889	-0.27257	0.054709	0
2.6134	-0.36608	0.0046806	0
2.6073	-0.37615	0.065068	0
2.3054	-0.25694	-0.034054	0
2.4428	-0.28413	-0.058804	0
2.5548	-0.31601	-0.093038	0
2.5986	-0.38389	-0.092222	0
2.5939	-0.38716	0.0079701	0
2.1281	-0.49238	0.065142	0
2.1293	-0.49222	-0.065334	0
2.438	-0.28303	-0.038507	0
2.6112	-0.35127	0.020028	0
2.6091	-0.37395	-0.09192	0
2.4856	-0.2945	0.0012238	0
2.6097	-0.37314	-0.058475	0
2.1304	-0.49204	-0.0067947	0
2.4174	-0.44323	-0.029277	0
2.5998	-0.38287	0.023441	0
2.6054	-0.37814	0.080654	0
2.2776	-0.46937	-0.0099091	0
2.3689	-0.26862	0.068787	0
2.3774	-0.27027	0.011451	0
2.3135	-0.25836	-0.09164	0
2.327	-0.46084	0.079232	0
2.6136	-0.35708	-0.078297	0
2.4814	-0.42829	0.062175	0
2.1261	-0.49264	-0.045995	0
2.6026	-0.34108	-0.019623	0
2.5469	-0.31311	0.059462	0
2.2671	-0.47112	0.053633	0
2.3501	-0.45664	-0.03628	0
2.579	-0.32646	-0.027214	0
2.584	-0.39281	-0.067273	0
2.6074	-0.34581	0.093191	0
2.2318	-0.47682	0.029014	0
2.1328	-0.49172	0.022469	0
2.6141	-0.36064	0.082228	0
2.4257	-0.28028	0.040952	0
2.4559	-0.28717	-0.031228	0
2.422	-0.4422	-0.055197	0
2.3116	-0.25804	0.091956	0
2.5945	-0.38672	0.055091	0
2.6111	-0.37071	0.030951	0
2.5475	-0.31336	-0.057901	0
2.2203	-0.47866	0.0011184	0
2.2297	-0.47714	-0.030007	0
2.591	-0.38895	0.080113	0
2.5075	-0.30058	-0.025087	0
2.4875	-0.29503	-0.048517	0
2.5966	-0.38542	0.037821	0
2.4524	-0.28635	0.063459	0
2.5013	-0.42297	-0.0050812	0
2.559	-0.31768	-0.078932	0
2.2637	-0.47165	-0.047396	0
2.6009	-0.38211	-0.031068	0
2.4776	-0.2925	0.050542	0
2.4873	-0.29504	0.043023	0
2.5989	-0.3383	-0.03567	0
2.1969	-0.48224	0.017411	0
2.5095	-0.30114	-0.056322	0
2.5796	-0.39514	-0.0066127	0
2.3084	-0.25748	0.056943	0
2.6131	-0.35491	0.034178	0
2.3559	-0.26612	-0.046084	0
2.4545	-0.43492	0.093281	0
2.5185	-0.30381	-0.083643	0
2.3693	-0.26869	-0.078508	0
2.6085	-0.37469	-0.025247	0
2.127	-0.49254	-0.033062	0
2.611	-0.35098	0.0065463	0
2.6024	-0.38087	-0.041586	0
2.3315	-0.46003	0.0077019	0
2.4122	-0.27738	-0.081031	0
2.4577	-0.28759	0.09236	0
2.545	-0.31246	-0.033214	0
2.4937	-0.42504	0.069367	0
2.6141	-0.36324	0.041891	0
2.199	-0.48191	-0.055113	0
2.2096	-0.48029	0.056029	0
2.5423	-0.31145	0.092145	0
2.3111	-0.25794	0.080796	0
2.3019	-0.46525	0.093461	0
2.5962	-0.3855	-0.082015	0
2.5425	-0.31153	0.08322	0
2.4465	-0.28495	-0.093581	0
2.5973	-0.3847	-0.06662	0
2.6108	-0.37115	-0.084107	0
2.5212	-0.41716	-0.018465	0
